flight_number,departure_airport,arrival_airport,departure_date,arrival_date,departure_time,arrival_time,airline,passenger_count,flight_duration
1876,ESP,BFO,05/15/2022,03/23/2022,7:58 AM,9:26 AM,Delta,440,19
6236,BZF,BFX,09/15/2022,04/19/2022,5:9 AM,11:0 AM,United,214,1
8694,BFX,BFO,04/03/2022,05/16/2022,6:30 PM,6:21 PM,Delta,246,2
7832,BCI,BCI,10/12/2022,09/02/2022,3:37 PM,2:57 AM,United,252,20
4460,BZB,ESP,11/21/2022,11/22/2022,2:19 AM,8:52 PM,United,152,12
3024,BFX,PMP,12/12/2022,08/12/2022,6:4 AM,8:53 PM,United,445,5
7305,BZF,FYM,01/26/2022,06/09/2022,9:29 PM,2:23 AM,Delta,180,19
2043,BFO,BCI,08/04/2022,07/01/2022,8:38 PM,10:50 PM,American,26,5
2805,BFO,YCY,05/17/2022,01/11/2022,8:11 PM,1:21 AM,United,489,5
8749,BZB,FYM,04/09/2022,01/07/2022,5:32 PM,4:21 PM,American,305,24
3361,BZB,YCY,07/24/2022,01/12/2022,6:53 PM,8:6 AM,United,24,21
2949,YFX,ESP,06/27/2022,06/01/2022,4:40 PM,8:27 PM,United,10,23
8597,ESP,BZF,06/18/2022,07/08/2022,9:19 AM,1:29 AM,American,81,17
7151,YCY,ESP,12/07/2022,12/24/2022,7:0 PM,7:49 AM,Delta,387,6
3189,ESP,YFX,02/19/2022,02/27/2022,11:45 PM,6:17 AM,Delta,160,9
1562,YCY,BZF,11/20/2022,09/14/2022,9:25 AM,4:1 PM,United,436,13
1999,BFO,YFX,01/19/2022,09/18/2022,5:46 AM,7:43 PM,United,24,12
2344,ESP,FYM,08/06/2022,05/10/2022,11:50 AM,5:12 AM,American,28,17
2044,ESP,BCI,11/09/2022,06/28/2022,6:23 AM,9:42 PM,Delta,170,13
8816,PMP,BCI,09/03/2022,10/03/2022,9:19 PM,3:35 PM,Delta,229,14
1530,BZB,BCI,04/13/2022,03/29/2022,12:32 AM,5:39 AM,Delta,473,17
9560,ESP,BZF,01/08/2022,04/16/2022,9:43 AM,3:46 PM,United,465,22
4812,BFX,BZF,10/10/2022,07/15/2022,8:52 PM,6:3 PM,American,237,4
4835,ESP,YFX,01/19/2022,09/16/2022,2:11 AM,7:9 PM,American,330,15
6693,BZB,BZF,07/05/2022,02/14/2022,1:56 AM,4:18 PM,Delta,102,8
1995,BCI,ESP,09/01/2022,08/19/2022,3:1 AM,11:23 PM,United,162,12
4198,BZF,ESP,10/09/2022,09/19/2022,11:56 PM,7:24 AM,United,83,18
1524,YCY,PMP,03/18/2022,12/04/2022,12:15 AM,11:17 PM,Delta,309,20
1715,YFX,YFX,03/09/2022,04/29/2022,10:21 AM,12:40 AM,Delta,88,21
8609,BFO,BCI,06/29/2022,02/28/2022,3:31 PM,8:26 AM,American,65,4
4991,BZF,BFO,10/19/2022,08/26/2022,3:36 PM,12:49 PM,United,421,1
1842,PMP,BZB,03/21/2022,06/22/2022,10:10 PM,2:11 PM,Delta,233,14
3281,PMP,ESP,02/22/2022,10/18/2022,11:34 PM,12:20 AM,American,143,15
2999,BZF,BFX,06/29/2022,05/03/2022,11:14 PM,3:17 PM,Delta,328,16
1295,BFX,PMP,08/17/2022,12/16/2022,2:5 AM,10:57 PM,Delta,142,14
6255,FYM,PMP,12/01/2022,05/26/2022,11:26 AM,12:51 PM,United,419,21
8267,YFX,BCI,03/03/2022,02/06/2022,6:11 PM,9:9 PM,Delta,88,1
3382,YCY,YFX,07/28/2022,03/09/2022,3:13 PM,8:39 AM,American,377,21
5380,BFX,PMP,07/13/2022,08/11/2022,12:11 PM,3:46 PM,Delta,443,18
8879,YFX,BFO,04/23/2022,09/26/2022,7:20 PM,8:6 AM,United,33,9
9031,BFX,BCI,01/06/2022,07/13/2022,2:27 PM,6:24 AM,American,249,13
2989,ESP,FYM,12/06/2022,07/20/2022,10:30 PM,12:23 AM,American,134,15
4667,BCI,YFX,02/13/2022,10/09/2022,9:24 AM,5:20 PM,American,272,20
6210,BZB,BZB,04/20/2022,10/28/2022,12:13 PM,4:17 PM,United,492,5
3937,PMP,BCI,12/11/2022,01/11/2022,4:42 PM,3:25 PM,United,64,19
9264,BFO,PMP,08/09/2022,12/21/2022,4:10 AM,3:23 AM,Delta,366,12
5836,YCY,PMP,07/30/2022,03/04/2022,2:47 AM,8:11 AM,Delta,324,16
2708,BFX,ESP,10/14/2022,05/18/2022,12:18 AM,1:4 PM,American,475,24
2159,BFO,ESP,06/20/2022,07/16/2022,5:11 AM,7:44 PM,Delta,331,16
6555,BFO,BFX,02/18/2022,05/31/2022,1:59 PM,9:14 AM,American,132,4
9613,BFX,BZB,05/29/2022,10/20/2022,2:14 AM,9:26 PM,Delta,261,21
7692,BFO,BZF,02/04/2022,02/09/2022,2:7 AM,2:2 AM,Delta,266,15
2936,BFX,YFX,12/16/2022,03/02/2022,7:1 AM,5:24 PM,Delta,244,11
6285,BZB,ESP,11/15/2022,09/28/2022,3:19 AM,7:44 AM,American,224,24
5309,PMP,BFO,06/03/2022,05/20/2022,3:4 PM,8:51 PM,Delta,210,12
7465,PMP,ESP,02/21/2022,03/13/2022,9:24 AM,1:52 PM,Delta,44,6
1341,FYM,YFX,06/04/2022,07/20/2022,11:7 PM,12:21 AM,American,462,6
3145,YCY,BCI,11/23/2022,05/19/2022,1:7 PM,4:55 PM,United,129,13
6162,BFX,PMP,03/31/2022,08/05/2022,2:37 AM,5:47 AM,Delta,425,4
1567,BFX,BFX,11/17/2022,11/18/2022,12:22 PM,4:20 PM,Delta,4,5
9849,BFO,BFX,12/15/2022,09/08/2022,10:56 PM,8:14 AM,Delta,57,12
5815,BCI,BCI,11/18/2022,04/26/2022,6:59 AM,11:14 PM,American,138,16
5938,BCI,BZF,11/13/2022,11/21/2022,7:1 PM,1:36 AM,Delta,269,24
4851,BFO,PMP,03/11/2022,04/19/2022,11:37 AM,4:51 PM,United,450,10
5464,YCY,YFX,05/29/2022,04/09/2022,9:20 AM,5:8 PM,American,280,12
2925,BZB,ESP,03/21/2022,04/14/2022,6:38 PM,8:27 PM,Delta,142,9
2626,YCY,BZF,12/28/2022,04/08/2022,1:50 AM,12:58 PM,American,357,11
7813,FYM,BFX,01/03/2022,02/25/2022,1:57 PM,10:31 PM,United,238,23
9997,BZB,ESP,01/17/2022,01/29/2022,10:42 PM,1:18 PM,United,217,18
6379,PMP,YFX,08/16/2022,06/10/2022,9:57 PM,3:31 AM,Delta,46,11
2158,BFX,BCI,09/09/2022,10/30/2022,9:53 PM,4:3 PM,Delta,183,12
7805,BFO,BZB,10/28/2022,06/07/2022,9:37 AM,2:12 AM,Delta,427,5
6824,YFX,YCY,07/24/2022,03/31/2022,10:43 PM,6:49 PM,American,78,7
8331,BFO,YFX,05/02/2022,03/03/2022,1:51 AM,2:28 AM,United,359,2
3365,ESP,ESP,06/28/2022,03/11/2022,9:19 AM,1:10 PM,Delta,127,3
7055,PMP,BFO,03/21/2022,12/01/2022,11:45 PM,11:30 PM,American,307,6
6496,ESP,BFX,11/14/2022,07/06/2022,7:58 PM,8:20 PM,American,132,14
7045,BFX,BZF,09/23/2022,06/02/2022,8:55 PM,7:53 AM,American,61,5
9436,BFX,YFX,03/31/2022,08/14/2022,12:26 PM,1:31 PM,Delta,44,7
1663,BZF,BFX,04/30/2022,12/09/2022,6:11 AM,12:47 PM,United,456,7
1477,BZF,BZF,10/09/2022,05/24/2022,4:29 PM,11:32 AM,Delta,131,19
9691,FYM,YCY,11/03/2022,06/07/2022,8:10 PM,1:21 AM,Delta,411,1
5367,ESP,BFX,04/27/2022,12/27/2022,1:31 AM,4:10 PM,United,6,23
4621,BFO,BFO,04/25/2022,05/11/2022,5:36 AM,5:28 PM,American,238,4
9332,PMP,YFX,09/04/2022,06/15/2022,8:6 AM,10:4 PM,United,191,3
2757,YCY,PMP,05/03/2022,09/19/2022,6:19 PM,6:54 PM,United,20,2
4333,FYM,PMP,03/15/2022,04/20/2022,9:59 PM,5:11 AM,Delta,170,1
2174,ESP,YCY,03/19/2022,02/19/2022,1:20 PM,11:46 AM,Delta,115,3
4408,ESP,YFX,11/07/2022,05/10/2022,7:14 AM,6:2 PM,Delta,268,24
2086,ESP,FYM,07/10/2022,10/15/2022,2:16 PM,8:20 AM,American,16,19
6141,BZB,FYM,10/08/2022,05/27/2022,2:14 AM,1:4 AM,American,141,23
9662,PMP,BZF,10/28/2022,03/27/2022,9:17 AM,11:47 PM,American,15,16
9054,BZF,FYM,09/06/2022,02/20/2022,11:58 AM,3:6 PM,American,497,24
8985,BFO,BFX,12/15/2022,12/28/2022,2:25 PM,2:10 PM,American,419,19
3716,FYM,ESP,01/12/2022,06/29/2022,11:24 PM,3:11 AM,American,212,13
5603,YFX,BZB,05/26/2022,09/06/2022,4:30 AM,2:16 AM,United,93,7
2092,BZF,YFX,10/04/2022,11/19/2022,4:30 AM,10:32 PM,United,65,3
2247,ESP,YCY,09/11/2022,08/15/2022,2:4 AM,4:18 PM,Delta,40,22
2093,BCI,BCI,05/27/2022,08/23/2022,1:25 PM,11:29 AM,American,371,4
4075,BZB,BZF,04/23/2022,08/03/2022,7:1 AM,3:32 PM,Delta,419,6
7771,ESP,BFO,12/23/2022,05/04/2022,12:43 PM,1:34 AM,American,233,23
6312,FYM,FYM,11/08/2022,01/27/2022,10:18 AM,8:50 AM,American,291,7
6381,BZF,YCY,02/21/2022,10/25/2022,4:58 PM,9:0 AM,United,5,8
2831,BCI,PMP,03/10/2022,08/03/2022,1:5 PM,2:59 AM,Delta,441,6
6493,YCY,PMP,09/20/2022,02/05/2022,5:21 PM,10:33 AM,United,241,12
1115,BZF,BFX,02/17/2022,01/06/2022,2:28 AM,4:10 AM,Delta,471,16
5584,BFX,ESP,11/19/2022,11/28/2022,5:6 PM,8:49 AM,Delta,9,24
8851,FYM,BCI,02/16/2022,10/16/2022,6:45 PM,3:30 PM,American,84,22
1043,BCI,ESP,10/06/2022,09/28/2022,9:33 PM,1:42 PM,Delta,314,14
1762,FYM,BFO,08/10/2022,09/06/2022,8:48 PM,11:23 PM,Delta,251,16
3462,YFX,YCY,02/25/2022,03/11/2022,7:40 PM,9:40 PM,United,322,9
5941,ESP,BCI,07/24/2022,09/21/2022,5:18 PM,4:52 AM,American,493,4
6010,BFX,FYM,03/19/2022,01/02/2022,1:35 PM,3:9 AM,Delta,326,7
2256,PMP,BCI,12/23/2022,02/17/2022,7:34 PM,9:21 PM,Delta,74,21
1393,BFO,FYM,10/27/2022,04/19/2022,11:26 AM,3:59 PM,Delta,191,7
9230,BFX,YFX,06/24/2022,03/05/2022,7:30 PM,1:28 PM,United,302,3
7028,BCI,BFO,10/16/2022,08/22/2022,11:25 PM,5:11 AM,American,312,1
9458,BZF,PMP,08/05/2022,07/19/2022,6:17 AM,11:2 PM,United,224,23
4783,PMP,BFO,05/21/2022,08/25/2022,11:45 PM,4:20 PM,Delta,41,14
1763,YFX,YCY,08/10/2022,03/24/2022,10:30 PM,12:31 AM,United,50,13
6275,BFX,BCI,11/30/2022,03/28/2022,3:57 PM,6:36 PM,Delta,363,8
6602,BFX,ESP,12/18/2022,03/02/2022,1:43 PM,2:12 AM,American,388,19
4886,YFX,BFO,08/26/2022,01/28/2022,4:53 AM,3:11 PM,American,197,6
2143,BCI,BZF,05/09/2022,06/03/2022,8:35 AM,9:27 PM,Delta,217,12
9478,ESP,ESP,03/21/2022,08/19/2022,2:52 PM,3:15 AM,United,437,4
7091,PMP,BCI,02/04/2022,01/22/2022,3:1 PM,10:28 PM,United,271,22
8930,ESP,ESP,06/17/2022,05/25/2022,2:8 PM,4:2 AM,American,312,21
9418,BZB,BZF,02/23/2022,05/31/2022,8:59 PM,1:7 PM,Delta,242,22
6562,YCY,YCY,07/14/2022,11/11/2022,12:10 PM,2:10 AM,American,225,2
8596,FYM,YCY,05/27/2022,03/22/2022,5:43 AM,1:25 AM,American,351,8
5780,BFX,FYM,12/16/2022,05/14/2022,1:59 AM,12:43 PM,American,169,14
5364,BZB,BFX,12/04/2022,04/07/2022,7:35 AM,7:20 PM,Delta,281,14
4071,PMP,FYM,04/09/2022,05/02/2022,7:44 PM,4:7 AM,Delta,105,17
1462,BZB,BZB,05/05/2022,01/29/2022,11:37 PM,4:47 PM,American,331,6
3292,ESP,BZF,05/03/2022,11/04/2022,10:38 AM,3:35 AM,United,41,7
8904,BFO,BFX,03/12/2022,10/10/2022,6:59 AM,1:49 AM,American,245,23
3797,YCY,BFO,11/09/2022,04/12/2022,10:18 PM,7:2 PM,American,36,5
6706,PMP,BCI,12/03/2022,01/12/2022,7:5 AM,3:42 AM,United,101,22
1170,YFX,ESP,09/18/2022,08/27/2022,1:49 PM,10:17 PM,American,363,18
4018,PMP,ESP,08/21/2022,11/12/2022,8:26 PM,12:27 PM,Delta,126,13
6360,BZB,ESP,07/01/2022,06/18/2022,9:31 PM,4:41 PM,United,79,23
8218,BFX,YFX,06/02/2022,05/21/2022,5:5 PM,11:52 PM,Delta,118,23
4141,BFX,BFO,01/17/2022,07/27/2022,3:21 PM,4:47 PM,United,500,24
6971,BZF,FYM,03/22/2022,02/07/2022,7:40 AM,4:5 PM,United,145,1
5013,BFX,YFX,03/11/2022,05/14/2022,4:33 PM,6:24 PM,Delta,180,19
8600,PMP,YCY,08/25/2022,08/22/2022,11:10 AM,11:33 AM,United,419,7
1275,BFO,BFO,10/29/2022,02/17/2022,10:38 AM,12:24 PM,United,133,22
9300,FYM,BFO,12/14/2022,07/07/2022,8:0 PM,8:59 PM,Delta,88,15
4889,BFO,BFO,05/10/2022,09/08/2022,4:34 PM,6:38 PM,Delta,330,12
2461,BCI,BZB,08/16/2022,08/22/2022,12:12 AM,8:6 PM,American,39,6
2979,YFX,BZF,03/29/2022,05/15/2022,2:27 AM,3:59 AM,Delta,318,19
9444,BZB,BCI,09/25/2022,11/06/2022,8:12 PM,4:28 AM,United,256,7
3567,BZF,YCY,02/12/2022,03/09/2022,1:43 AM,3:33 PM,American,417,19
2564,BFX,BZF,01/25/2022,06/27/2022,3:33 AM,8:51 PM,Delta,464,11
1653,BZB,BFO,05/08/2022,11/29/2022,4:21 AM,9:56 AM,American,136,24
3509,YCY,BFX,09/04/2022,04/26/2022,3:46 AM,4:48 PM,United,256,21
8312,PMP,PMP,12/03/2022,03/06/2022,1:3 PM,12:21 AM,United,472,3
1821,YFX,PMP,05/01/2022,12/19/2022,2:37 PM,7:33 AM,American,345,1
2345,BFO,BFO,05/14/2022,09/19/2022,10:22 PM,2:16 AM,Delta,130,14
7211,BFO,BFO,02/04/2022,06/09/2022,8:41 AM,6:52 AM,Delta,282,18
7934,BZF,BFO,09/20/2022,08/12/2022,1:38 AM,7:54 AM,United,202,20
9914,PMP,YFX,04/24/2022,08/15/2022,10:14 PM,2:47 PM,United,214,24
4386,ESP,ESP,07/09/2022,03/22/2022,1:5 AM,3:43 AM,American,21,8
5708,PMP,BFX,12/12/2022,05/08/2022,12:34 AM,2:58 AM,American,385,20
2631,BFX,BFX,01/10/2022,06/08/2022,2:20 PM,2:27 AM,American,341,8
8609,YFX,PMP,01/19/2022,06/22/2022,10:33 AM,10:27 PM,Delta,238,16
2376,BFX,FYM,09/10/2022,03/20/2022,2:16 AM,8:54 PM,United,324,20
7513,YCY,ESP,06/13/2022,01/12/2022,11:16 AM,9:11 AM,Delta,359,1
4086,BFX,ESP,01/11/2022,11/28/2022,10:24 AM,11:17 AM,American,486,10
8540,BFO,BCI,09/28/2022,03/30/2022,7:55 AM,4:54 AM,American,406,2
5445,FYM,ESP,08/02/2022,10/03/2022,3:24 AM,12:41 PM,United,139,22
3928,BFO,PMP,01/22/2022,01/24/2022,3:22 AM,12:22 AM,United,195,22
2124,BZF,PMP,07/04/2022,03/20/2022,9:5 PM,3:11 AM,United,458,23
5610,BZF,ESP,12/18/2022,01/11/2022,10:51 PM,10:58 PM,United,372,24
2038,BFO,YFX,04/09/2022,06/20/2022,6:5 AM,10:32 AM,American,260,7
3411,BZF,YFX,07/09/2022,03/05/2022,8:6 AM,1:15 PM,Delta,180,18
9365,YFX,BFX,11/01/2022,11/04/2022,3:34 AM,10:33 AM,American,372,2
3985,BFX,YCY,10/19/2022,09/12/2022,5:40 AM,4:55 AM,United,131,4
3738,YFX,ESP,11/03/2022,03/23/2022,12:2 PM,10:22 AM,United,231,19
3345,YFX,BZF,04/21/2022,04/02/2022,12:11 AM,5:47 PM,American,393,21
7100,BFO,ESP,07/09/2022,01/23/2022,7:50 AM,3:43 PM,American,144,20
2746,YFX,BFX,02/01/2022,08/11/2022,6:0 PM,1:31 PM,Delta,164,4
5887,ESP,BCI,02/05/2022,03/12/2022,1:35 PM,5:21 AM,Delta,397,13
3781,BZF,BFO,08/22/2022,04/15/2022,1:53 AM,7:16 PM,United,117,12
2567,YCY,BZF,08/23/2022,02/20/2022,11:0 AM,8:46 AM,United,238,20
7394,PMP,BZF,07/27/2022,02/25/2022,5:38 PM,5:6 PM,Delta,272,16
6524,PMP,BZB,04/23/2022,03/07/2022,3:9 PM,12:22 PM,American,140,17
6975,PMP,BCI,10/02/2022,11/24/2022,8:25 AM,7:44 AM,American,329,3
7159,FYM,BZF,08/12/2022,06/23/2022,10:21 PM,3:16 AM,United,375,2
3827,FYM,YCY,04/20/2022,09/06/2022,12:20 PM,3:54 AM,United,148,12
1861,FYM,BCI,10/24/2022,07/13/2022,1:20 AM,11:27 PM,United,33,15
9575,YCY,BFX,02/06/2022,03/09/2022,7:36 PM,11:40 AM,United,471,3
2645,BCI,YFX,05/28/2022,10/13/2022,6:6 PM,11:38 AM,Delta,263,10
3852,YFX,BZB,08/25/2022,11/05/2022,4:48 AM,10:42 PM,American,178,2
2627,YCY,BZB,09/01/2022,11/26/2022,7:51 AM,11:50 PM,American,398,7
5643,BFX,BZF,03/01/2022,01/19/2022,10:8 PM,7:0 AM,American,53,24
4803,YCY,BFO,03/27/2022,01/21/2022,9:47 PM,11:43 AM,Delta,343,2
6407,PMP,PMP,03/03/2022,06/09/2022,4:24 PM,9:42 AM,American,373,24
6792,PMP,BFO,12/04/2022,11/19/2022,11:24 AM,1:2 AM,American,225,11
6590,ESP,BCI,11/05/2022,01/15/2022,8:41 PM,3:3 AM,United,16,9
6173,BFO,YCY,11/04/2022,05/15/2022,4:6 PM,4:44 PM,United,374,12
5759,BCI,BZF,10/13/2022,02/09/2022,3:31 PM,11:30 AM,American,34,16
2216,BFO,YCY,02/07/2022,10/26/2022,9:59 PM,4:0 PM,Delta,35,6
7998,ESP,PMP,03/24/2022,04/09/2022,6:47 AM,4:25 AM,American,303,3
9948,YFX,BFX,10/31/2022,01/14/2022,10:22 PM,2:35 PM,United,364,22
2055,BFO,BCI,10/15/2022,05/08/2022,11:16 AM,4:24 PM,American,377,16
1508,FYM,BZB,06/23/2022,08/02/2022,5:4 AM,2:31 PM,American,239,15
2938,BCI,BZF,12/16/2022,09/17/2022,11:38 PM,2:12 PM,Delta,53,7
2059,PMP,BCI,09/13/2022,03/01/2022,4:0 AM,6:34 AM,United,130,11
7438,BZB,BZB,07/26/2022,12/19/2022,11:22 AM,10:23 AM,American,112,23
6687,BFX,BZF,10/18/2022,10/05/2022,10:55 AM,7:31 AM,Delta,442,19
6770,BFO,BFO,07/14/2022,05/29/2022,5:18 AM,6:3 PM,American,325,17
8221,PMP,BFO,11/21/2022,12/18/2022,11:42 AM,12:11 AM,Delta,417,23
6415,YCY,ESP,09/20/2022,11/26/2022,7:3 PM,6:17 PM,Delta,170,12
6358,YFX,BZF,08/01/2022,11/10/2022,2:43 PM,8:26 PM,American,367,11
2889,ESP,YCY,05/09/2022,02/09/2022,5:41 AM,2:0 PM,United,80,16
2106,BZF,BZB,11/30/2022,12/08/2022,10:6 AM,5:32 AM,Delta,328,9
4975,ESP,BZF,04/07/2022,10/23/2022,12:41 PM,9:15 PM,American,157,18
1093,BZB,BZB,05/22/2022,07/05/2022,12:58 AM,4:9 AM,American,387,23
3388,PMP,ESP,12/27/2022,11/18/2022,9:2 AM,10:39 AM,Delta,109,14
9623,PMP,BFX,04/12/2022,02/07/2022,1:54 PM,8:38 PM,Delta,88,24
2833,ESP,BZF,06/22/2022,08/29/2022,11:24 AM,9:46 AM,United,411,7
8105,FYM,BZB,02/11/2022,10/12/2022,2:56 PM,5:48 PM,American,271,22
4279,FYM,ESP,01/07/2022,04/03/2022,10:15 PM,3:32 AM,Delta,41,16
5739,BZB,PMP,05/15/2022,03/28/2022,7:56 AM,5:7 AM,United,106,21
1115,BZF,BFX,01/06/2022,10/23/2022,2:7 PM,3:15 AM,Delta,57,16
9370,BCI,FYM,07/16/2022,09/26/2022,9:1 AM,11:1 AM,Delta,213,7
1317,YCY,BZF,07/17/2022,07/24/2022,11:16 PM,11:9 PM,United,192,6
1510,BCI,BFO,07/04/2022,11/25/2022,5:43 PM,7:12 PM,United,108,3
9327,PMP,BFX,02/07/2022,12/24/2022,1:24 PM,5:53 PM,United,434,18
2955,PMP,PMP,09/27/2022,11/18/2022,8:43 AM,3:59 PM,American,36,19
5489,FYM,ESP,10/23/2022,03/21/2022,2:3 PM,3:41 PM,Delta,114,15
9532,FYM,YFX,05/13/2022,12/02/2022,8:47 PM,4:28 AM,United,185,12
4713,BZF,BCI,06/20/2022,10/16/2022,3:28 AM,12:1 AM,United,340,12
2120,BCI,BCI,03/08/2022,09/24/2022,7:49 PM,2:50 AM,United,230,19
6224,BFO,YCY,12/07/2022,09/01/2022,5:58 AM,2:27 PM,Delta,358,17
2979,BCI,BZF,05/17/2022,12/24/2022,9:35 PM,5:36 AM,Delta,110,10
1614,BCI,ESP,01/09/2022,02/27/2022,3:0 PM,3:40 AM,American,168,19
8603,BFX,PMP,10/06/2022,03/25/2022,2:28 AM,10:0 AM,United,266,24
5230,YFX,BZF,05/07/2022,01/25/2022,4:25 PM,12:28 PM,Delta,297,20
5283,BZB,YFX,06/30/2022,12/12/2022,10:9 AM,2:26 PM,United,488,9
3241,ESP,BZB,10/30/2022,05/05/2022,6:48 AM,3:40 AM,United,107,15
1557,YCY,BZB,08/26/2022,11/15/2022,7:9 PM,11:0 AM,United,153,5
6419,FYM,FYM,01/27/2022,03/02/2022,9:26 AM,8:47 AM,American,449,12
5566,FYM,ESP,12/25/2022,12/05/2022,9:40 PM,5:54 PM,Delta,325,5
9580,YFX,YFX,05/11/2022,02/14/2022,9:44 PM,4:7 AM,United,280,9
1441,BZB,BCI,08/13/2022,01/03/2022,4:25 PM,3:55 AM,American,152,12
4218,BFX,FYM,02/16/2022,06/12/2022,11:56 PM,4:27 PM,American,80,4
4335,PMP,YFX,08/20/2022,01/27/2022,8:53 PM,1:37 AM,Delta,65,8
1673,BCI,FYM,06/25/2022,07/08/2022,3:42 PM,6:23 PM,American,376,10
4087,FYM,BCI,11/25/2022,06/16/2022,8:29 AM,11:10 PM,United,456,3
1560,BZF,FYM,10/10/2022,12/15/2022,7:7 AM,5:55 PM,Delta,17,21
9364,PMP,BZB,11/06/2022,03/02/2022,12:9 AM,1:18 AM,American,350,19
1426,ESP,FYM,04/10/2022,07/14/2022,9:9 PM,10:6 AM,United,191,21
9026,BZB,BCI,03/29/2022,05/18/2022,1:13 AM,11:53 AM,Delta,421,7
3900,ESP,FYM,02/01/2022,09/14/2022,7:51 PM,10:45 PM,Delta,260,2
2812,FYM,YCY,12/23/2022,07/13/2022,10:5 PM,4:53 PM,American,379,8
1570,BZB,BFX,11/23/2022,03/26/2022,12:44 AM,3:43 PM,American,309,11
7703,BFX,BFX,10/07/2022,11/08/2022,1:43 AM,11:13 PM,United,379,10
4166,BZF,BCI,11/13/2022,11/25/2022,8:53 AM,1:51 PM,Delta,57,4
8144,BZB,YFX,06/19/2022,09/06/2022,5:34 PM,9:10 PM,United,92,9
5556,YCY,BFO,08/05/2022,01/11/2022,11:32 AM,10:30 PM,American,224,20
1874,BZF,BCI,01/16/2022,01/27/2022,6:44 PM,10:48 AM,American,140,6
5436,BCI,ESP,12/07/2022,04/05/2022,2:33 PM,12:35 PM,Delta,375,1
7551,BZF,YFX,04/09/2022,02/03/2022,2:20 AM,10:46 AM,Delta,76,18
4626,BFX,YFX,11/09/2022,03/18/2022,12:9 AM,2:35 PM,Delta,9,2
2295,YFX,PMP,02/02/2022,09/29/2022,6:20 AM,1:41 PM,Delta,58,24
2628,YFX,BCI,01/19/2022,05/23/2022,10:17 AM,10:38 AM,United,108,5
1697,BCI,YCY,07/28/2022,02/24/2022,8:55 PM,1:15 AM,Delta,337,4
1624,BCI,YFX,04/24/2022,03/14/2022,10:8 AM,3:21 PM,Delta,430,24
3602,YFX,FYM,01/08/2022,02/24/2022,12:36 PM,9:44 AM,United,76,23
2579,YFX,YCY,06/25/2022,11/11/2022,8:22 PM,7:50 AM,United,202,3
4904,ESP,FYM,10/28/2022,10/31/2022,4:26 AM,9:3 PM,American,406,18
4505,PMP,ESP,03/24/2022,01/01/2022,1:20 AM,12:21 AM,Delta,420,9
6797,YFX,FYM,08/06/2022,12/01/2022,7:47 PM,9:10 PM,American,318,22
3565,BFX,YFX,09/06/2022,07/06/2022,1:26 PM,8:13 AM,American,261,3
2031,BFX,BZB,01/13/2022,02/16/2022,12:59 AM,11:43 AM,American,115,8
6497,YFX,PMP,07/03/2022,02/02/2022,2:47 AM,11:36 PM,United,289,17
6134,BZF,BZB,07/22/2022,02/05/2022,10:6 AM,5:20 AM,United,100,21
6005,BFX,BFO,02/22/2022,06/26/2022,10:17 AM,2:42 AM,Delta,215,16
2275,PMP,YFX,08/21/2022,06/05/2022,4:43 PM,11:8 AM,American,209,24
9630,FYM,BFO,07/14/2022,03/11/2022,2:40 AM,7:18 PM,United,259,17
9666,YCY,BCI,08/14/2022,11/02/2022,12:31 AM,8:59 PM,American,397,1
4613,YCY,BFX,10/13/2022,01/05/2022,12:23 PM,2:33 PM,American,493,13
1559,FYM,YCY,07/29/2022,04/28/2022,4:8 PM,2:39 AM,American,34,14
6191,BCI,ESP,04/11/2022,05/29/2022,6:30 AM,6:50 AM,American,466,16
3428,YCY,BCI,05/16/2022,05/04/2022,5:38 PM,8:5 AM,Delta,42,21
1923,YCY,BFX,03/14/2022,09/11/2022,11:22 AM,1:43 PM,American,421,23
3477,YCY,FYM,10/18/2022,11/19/2022,4:55 AM,4:48 PM,American,248,6
2587,BZB,BZB,01/03/2022,07/24/2022,1:57 PM,9:31 PM,United,251,1
6600,FYM,YCY,12/17/2022,09/16/2022,10:58 AM,4:30 AM,United,5,21
9839,BCI,BZF,07/22/2022,11/28/2022,12:50 PM,2:50 PM,United,444,6
5889,BZB,ESP,12/21/2022,02/05/2022,8:58 PM,11:1 AM,Delta,487,17
4922,BZB,BCI,10/30/2022,09/29/2022,5:22 AM,7:52 AM,Delta,163,16
1806,BZB,BFX,07/31/2022,03/24/2022,1:10 AM,1:21 AM,American,91,12
3440,BFX,FYM,01/20/2022,03/26/2022,6:55 AM,10:5 AM,Delta,115,10
8478,BCI,BZB,11/17/2022,04/09/2022,2:23 AM,9:50 PM,United,206,22
6307,BFX,BZB,04/28/2022,06/12/2022,3:33 PM,3:9 AM,United,293,17
4956,BZB,BFX,11/03/2022,10/03/2022,6:27 AM,6:33 PM,Delta,370,6
8807,BFX,YCY,11/18/2022,08/10/2022,3:40 AM,5:5 AM,American,113,2
7567,BFO,YCY,07/14/2022,02/10/2022,7:0 AM,5:51 PM,United,194,19
2567,PMP,YCY,05/07/2022,06/01/2022,3:29 PM,1:46 PM,American,423,7
1421,BZF,BCI,07/03/2022,06/19/2022,3:20 AM,1:9 PM,United,316,15
5596,FYM,ESP,09/19/2022,08/25/2022,6:3 PM,11:48 PM,United,280,3
4761,FYM,FYM,07/07/2022,01/17/2022,11:46 PM,2:42 AM,American,16,16
